sample_id,h2d_ms,kernel_ms,k1_ms,k2_ms,k3_ms,d2h_ms,total_ms,predicted,actual,correct
17902,0.026,0.474,0.238,0.032,0.190,0.095,0.595,7,7,1
17903,0.032,0.471,0.238,0.031,0.187,0.051,0.554,7,7,1
17904,0.025,0.475,0.238,0.033,0.190,0.094,0.595,7,7,1
17905,0.033,0.474,0.239,0.033,0.187,0.053,0.560,7,7,1
17906,0.026,0.473,0.238,0.032,0.189,0.100,0.598,7,7,1
17907,0.032,0.472,0.237,0.031,0.189,0.053,0.557,7,7,1
17908,0.026,0.472,0.237,0.032,0.187,0.094,0.591,7,7,1
17909,0.032,0.474,0.238,0.031,0.190,0.050,0.556,7,7,1
17910,0.025,0.486,0.240,0.032,0.199,0.065,0.576,7,7,1
17911,0.057,0.484,0.244,0.035,0.189,0.054,0.596,7,7,1
17912,0.028,0.511,0.250,0.045,0.199,0.095,0.634,7,7,1
17913,0.033,0.476,0.238,0.033,0.189,0.054,0.564,7,7,1
17914,0.032,0.475,0.238,0.033,0.189,0.053,0.560,8,7,1
17916,0.025,0.475,0.239,0.033,0.189,0.121,0.621,7,7,1
17917,0.036,0.478,0.240,0.033,0.189,0.052,0.565,7,7,1
17918,0.028,0.473,0.238,0.031,0.189,0.094,0.596,7,7,1
17919,0.031,0.477,0.239,0.032,0.191,0.051,0.559,7,7,1
17920,0.025,0.473,0.238,0.032,0.189,0.094,0.593,7,7,1
17921,0.032,0.472,0.239,0.032,0.187,0.051,0.556,7,7,1
17922,0.025,0.474,0.238,0.033,0.189,0.094,0.593,7,7,1
17923,0.032,0.475,0.238,0.032,0.189,0.053,0.559,7,7,1
17924,0.028,0.474,0.238,0.031,0.190,0.093,0.595,7,7,1
17925,0.032,0.474,0.239,0.032,0.187,0.053,0.558,7,7,1
17926,0.025,0.474,0.238,0.033,0.188,0.094,0.593,7,7,1
17927,0.032,0.472,0.238,0.031,0.189,0.049,0.554,7,7,1
17928,0.026,0.477,0.240,0.032,0.189,0.095,0.597,7,7,1
17929,0.031,0.474,0.238,0.031,0.191,0.055,0.560,7,7,1
17930,0.028,0.476,0.239,0.033,0.189,0.094,0.597,7,7,1
17931,0.032,0.473,0.238,0.032,0.188,0.050,0.555,7,7,1
17932,0.026,0.475,0.240,0.032,0.190,0.095,0.596,7,7,1
17933,0.031,0.471,0.239,0.030,0.187,0.050,0.552,7,7,1
17934,0.026,0.471,0.236,0.031,0.189,0.094,0.590,7,7,1
17935,0.032,0.473,0.239,0.032,0.187,0.051,0.555,7,7,1
17936,0.032,0.472,0.239,0.031,0.187,0.053,0.557,8,7,1
17938,0.028,0.501,0.239,0.031,0.217,0.094,0.623,7,7,1
17939,0.032,0.473,0.238,0.030,0.189,0.050,0.555,7,7,1
17940,0.039,0.494,0.245,0.037,0.195,0.094,0.627,7,7,1
17941,0.032,0.488,0.240,0.037,0.195,0.050,0.570,7,7,1
17942,0.029,0.509,0.259,0.038,0.196,0.067,0.605,7,7,1
17943,0.034,0.487,0.242,0.034,0.193,0.048,0.568,7,7,1
17944,0.030,0.521,0.241,0.042,0.222,0.095,0.646,7,7,1
17945,0.032,0.484,0.240,0.035,0.193,0.047,0.562,7,7,1
17946,0.041,0.491,0.240,0.037,0.198,0.094,0.626,7,7,1
17947,0.032,0.473,0.235,0.032,0.190,0.046,0.550,7,7,1
17948,0.030,0.476,0.238,0.030,0.191,0.067,0.572,7,7,1
17949,0.036,0.473,0.237,0.031,0.189,0.041,0.550,7,7,1
17950,0.030,0.471,0.237,0.031,0.190,0.095,0.596,7,7,1
17951,0.031,0.470,0.236,0.030,0.190,0.039,0.540,7,7,1
17952,0.026,0.470,0.236,0.030,0.190,0.095,0.591,7,7,1
17953,0.034,0.470,0.238,0.031,0.187,0.039,0.543,7,7,1
17954,0.025,0.470,0.238,0.029,0.190,0.094,0.590,7,7,1
17955,0.027,0.469,0.236,0.030,0.188,0.094,0.589,9,7,1
17957,0.032,0.471,0.238,0.031,0.188,0.038,0.541,7,7,1
17958,0.026,0.467,0.236,0.029,0.187,0.094,0.587,7,7,1
17959,0.027,0.471,0.239,0.030,0.187,0.096,0.593,8,7,1
17961,0.033,0.470,0.237,0.030,0.189,0.041,0.544,7,7,1
17962,0.026,0.470,0.236,0.030,0.189,0.094,0.591,7,7,1
17963,0.033,0.478,0.237,0.030,0.195,0.044,0.556,7,7,1
17964,0.025,0.469,0.236,0.032,0.187,0.094,0.588,7,7,1
17965,0.033,0.471,0.239,0.031,0.187,0.039,0.542,7,7,1
17966,0.027,0.470,0.237,0.030,0.189,0.094,0.590,7,7,1
17967,0.031,0.468,0.237,0.029,0.188,0.039,0.538,7,7,1
17968,0.026,0.476,0.239,0.032,0.189,0.083,0.585,7,7,1
17969,0.032,0.472,0.238,0.032,0.187,0.040,0.544,7,7,1
17970,0.028,0.495,0.237,0.030,0.214,0.094,0.617,7,7,1
17971,0.032,0.470,0.238,0.029,0.189,0.039,0.542,7,7,1
17972,0.040,0.469,0.236,0.031,0.188,0.094,0.604,7,7,1
17973,0.031,0.471,0.237,0.030,0.190,0.039,0.541,7,7,1
17974,0.027,0.469,0.237,0.031,0.187,0.102,0.599,7,7,1
17975,0.036,0.472,0.238,0.031,0.189,0.040,0.548,7,7,1
17976,0.028,0.498,0.239,0.031,0.215,0.094,0.619,7,7,1
17977,0.032,0.468,0.237,0.029,0.187,0.039,0.539,7,7,1
17978,0.040,0.497,0.236,0.032,0.215,0.095,0.632,7,7,1
17979,0.033,0.470,0.237,0.029,0.189,0.039,0.542,7,7,1
17980,0.039,0.475,0.238,0.031,0.192,0.093,0.608,7,7,1
17981,0.031,0.472,0.238,0.030,0.189,0.040,0.543,7,7,1
17982,0.028,0.474,0.239,0.030,0.189,0.100,0.602,7,7,1
17983,0.035,0.467,0.236,0.029,0.187,0.040,0.542,7,7,1
17984,0.025,0.469,0.237,0.031,0.187,0.095,0.589,7,7,1
17985,0.034,0.471,0.236,0.030,0.190,0.039,0.544,7,7,1
17986,0.034,0.469,0.237,0.029,0.189,0.041,0.544,5,7,1
17988,0.025,0.475,0.240,0.032,0.189,0.093,0.593,7,7,1
17989,0.035,0.468,0.236,0.030,0.187,0.040,0.543,7,7,1
17990,0.033,0.469,0.237,0.029,0.187,0.039,0.541,8,7,1
17992,0.027,0.471,0.238,0.030,0.189,0.095,0.592,7,7,1
17993,0.035,0.469,0.237,0.031,0.187,0.040,0.545,7,7,1
17994,0.026,0.475,0.240,0.030,0.190,0.094,0.595,7,7,1
17995,0.029,0.499,0.238,0.031,0.216,0.095,0.623,1,7,1
17997,0.039,0.472,0.237,0.031,0.190,0.095,0.606,8,7,1
17999,0.033,0.469,0.237,0.029,0.187,0.039,0.540,7,7,1
18000,0.027,0.473,0.239,0.031,0.189,0.067,0.568,7,7,1
18001,0.037,0.471,0.237,0.031,0.188,0.040,0.548,7,7,1
18002,0.027,0.469,0.237,0.029,0.188,0.094,0.590,7,7,1
18003,0.033,0.472,0.237,0.032,0.189,0.039,0.545,7,7,1
18004,0.025,0.470,0.237,0.029,0.189,0.095,0.589,7,7,1
18005,0.031,0.491,0.243,0.037,0.193,0.048,0.570,7,7,1
18006,0.026,0.486,0.241,0.035,0.193,0.094,0.606,7,7,1
18007,0.033,0.488,0.240,0.037,0.194,0.049,0.570,7,7,1
18008,0.032,0.471,0.240,0.030,0.187,0.043,0.546,8,7,1
18010,0.025,0.470,0.237,0.031,0.189,0.094,0.589,7,7,1
18011,0.033,0.471,0.239,0.030,0.187,0.039,0.544,7,7,1
18012,0.025,0.469,0.237,0.029,0.189,0.095,0.588,7,7,1
18013,0.045,0.469,0.237,0.029,0.188,0.041,0.555,7,7,1
18014,0.028,0.471,0.237,0.031,0.188,0.095,0.594,7,7,1
18015,0.034,0.494,0.243,0.039,0.194,0.045,0.572,7,7,1
18016,0.025,0.471,0.238,0.032,0.187,0.094,0.590,7,7,1
18017,0.035,0.468,0.237,0.029,0.187,0.039,0.542,7,7,1
18018,0.025,0.466,0.236,0.029,0.187,0.095,0.585,7,7,1
18019,0.032,0.469,0.238,0.029,0.188,0.039,0.539,7,7,1
18020,0.026,0.475,0.239,0.033,0.188,0.095,0.596,7,7,1
18021,0.034,0.469,0.238,0.029,0.187,0.040,0.543,7,7,1
18022,0.027,0.497,0.238,0.029,0.215,0.095,0.618,7,7,1
18023,0.031,0.467,0.236,0.029,0.187,0.039,0.537,7,7,1
18024,0.040,0.470,0.236,0.030,0.190,0.094,0.604,7,7,1
18025,0.034,0.470,0.237,0.031,0.187,0.039,0.543,7,7,1
18026,0.029,0.475,0.239,0.031,0.190,0.067,0.570,7,7,1
18027,0.034,0.472,0.239,0.031,0.187,0.040,0.546,7,7,1
18028,0.027,0.471,0.239,0.030,0.187,0.094,0.592,7,7,1
18029,0.033,0.492,0.241,0.038,0.195,0.049,0.575,7,7,1
18030,0.028,0.488,0.239,0.036,0.196,0.094,0.610,7,7,1
18031,0.034,0.477,0.238,0.035,0.188,0.044,0.554,7,7,1
18032,0.031,0.482,0.237,0.031,0.191,0.041,0.554,9,7,1
18034,0.025,0.471,0.237,0.032,0.189,0.043,0.539,7,7,1
18035,0.035,0.480,0.239,0.034,0.189,0.045,0.560,7,7,1
18036,0.029,0.482,0.239,0.033,0.191,0.039,0.550,7,7,1
18037,0.037,0.480,0.240,0.032,0.190,0.042,0.559,7,7,1
18038,0.026,0.481,0.239,0.034,0.192,0.038,0.545,7,7,1
18039,0.032,0.476,0.238,0.031,0.191,0.042,0.550,7,7,1
18040,0.027,0.483,0.241,0.035,0.191,0.095,0.605,7,7,1
18041,0.033,0.476,0.239,0.032,0.190,0.044,0.554,7,7,1
18042,0.024,0.469,0.237,0.031,0.187,0.039,0.532,7,7,1
18043,0.034,0.472,0.237,0.030,0.190,0.040,0.546,7,7,1
18044,0.024,0.469,0.236,0.030,0.189,0.036,0.529,7,7,1
18045,0.033,0.472,0.239,0.030,0.188,0.039,0.544,7,7,1
18046,0.025,0.481,0.238,0.035,0.188,0.061,0.567,7,7,1
18047,0.042,0.496,0.240,0.038,0.190,0.050,0.588,7,7,1
18048,0.033,0.491,0.242,0.036,0.191,0.044,0.568,7,7,1
18049,0.035,0.477,0.239,0.031,0.190,0.047,0.559,7,7,1
18050,0.034,0.477,0.238,0.032,0.191,0.043,0.555,3,7,1
18052,0.024,0.480,0.240,0.031,0.189,0.059,0.563,7,7,1
18053,0.042,0.489,0.242,0.034,0.191,0.050,0.581,7,7,1
18054,0.028,0.481,0.242,0.031,0.189,0.050,0.559,7,7,1
18055,0.037,0.482,0.242,0.031,0.192,0.041,0.560,7,7,1
18056,0.026,0.479,0.242,0.032,0.190,0.098,0.603,7,7,1
18057,0.035,0.477,0.241,0.031,0.190,0.040,0.552,7,7,1
18058,0.027,0.481,0.239,0.033,0.193,0.098,0.606,7,7,1
18059,0.042,0.494,0.242,0.037,0.189,0.049,0.585,7,7,1
18060,0.035,0.484,0.242,0.033,0.189,0.100,0.618,7,7,1
18061,0.034,0.476,0.239,0.031,0.190,0.042,0.552,7,7,1
18062,0.026,0.479,0.240,0.033,0.189,0.098,0.603,7,7,1
18063,0.036,0.475,0.239,0.030,0.191,0.039,0.550,7,7,1
18064,0.033,0.478,0.238,0.033,0.192,0.044,0.556,5,7,1
18066,0.025,0.478,0.243,0.030,0.190,0.094,0.597,7,7,1
18067,0.036,0.472,0.237,0.031,0.188,0.039,0.547,7,7,1
18068,0.026,0.486,0.238,0.034,0.197,0.070,0.581,7,7,1
18069,0.037,0.487,0.239,0.037,0.193,0.054,0.579,7,7,1
18070,0.027,0.486,0.239,0.037,0.194,0.095,0.608,7,7,1
18071,0.029,0.488,0.242,0.035,0.193,0.094,0.612,5,7,1
18073,0.035,0.488,0.240,0.035,0.195,0.049,0.572,7,7,1
18074,0.026,0.486,0.241,0.035,0.193,0.094,0.605,7,7,1
18075,0.035,0.490,0.242,0.034,0.193,0.052,0.577,7,7,1
18076,0.030,0.490,0.242,0.035,0.196,0.095,0.615,7,7,1
18077,0.035,0.479,0.241,0.033,0.189,0.045,0.559,7,7,1
18078,0.026,0.472,0.237,0.031,0.190,0.098,0.596,7,7,1
18079,0.035,0.470,0.237,0.029,0.189,0.041,0.546,7,7,1
18080,0.028,0.471,0.238,0.031,0.189,0.094,0.593,7,7,1
18081,0.034,0.472,0.238,0.029,0.189,0.039,0.545,7,7,1
18082,0.026,0.472,0.239,0.031,0.189,0.095,0.593,7,7,1
18083,0.035,0.472,0.238,0.029,0.190,0.039,0.546,7,7,1
18084,0.027,0.471,0.237,0.029,0.191,0.067,0.565,7,7,1
18085,0.067,0.474,0.237,0.032,0.189,0.040,0.580,7,7,1
18086,0.027,0.469,0.237,0.029,0.189,0.097,0.593,7,7,1
18087,0.034,0.471,0.237,0.030,0.188,0.040,0.544,7,7,1
18088,0.026,0.472,0.239,0.031,0.189,0.095,0.593,7,7,1
18089,0.035,0.469,0.238,0.030,0.187,0.039,0.543,7,7,1
18090,0.030,0.470,0.237,0.029,0.190,0.094,0.594,7,7,1
18091,0.034,0.478,0.240,0.029,0.192,0.039,0.551,5,7,1
18094,0.030,0.473,0.237,0.031,0.190,0.098,0.600,7,7,1
18095,0.032,0.469,0.237,0.030,0.188,0.039,0.540,7,7,1
18096,0.030,0.469,0.236,0.029,0.189,0.095,0.594,7,7,1
18097,0.030,0.471,0.238,0.029,0.189,0.093,0.593,6,7,1
18099,0.034,0.472,0.238,0.031,0.188,0.038,0.544,7,7,1
18100,0.032,0.475,0.237,0.032,0.189,0.041,0.548,9,7,1
18102,0.029,0.474,0.239,0.031,0.189,0.097,0.601,7,7,1
18103,0.031,0.495,0.237,0.029,0.204,0.048,0.574,7,7,1
18104,0.035,0.481,0.240,0.033,0.189,0.097,0.613,7,7,1
18105,0.030,0.470,0.236,0.030,0.189,0.094,0.594,5,7,1
18107,0.031,0.478,0.240,0.030,0.189,0.096,0.605,5,7,1
18109,0.033,0.470,0.238,0.029,0.187,0.039,0.541,7,7,1
18110,0.030,0.480,0.237,0.035,0.189,0.104,0.613,7,7,1
18111,0.027,0.473,0.239,0.031,0.189,0.096,0.596,3,7,1
18113,0.032,0.471,0.237,0.029,0.190,0.039,0.542,7,7,1
18114,0.029,0.469,0.236,0.030,0.189,0.094,0.591,7,7,1
18115,0.032,0.473,0.238,0.031,0.190,0.039,0.543,7,7,1
18116,0.035,0.474,0.239,0.031,0.189,0.039,0.548,8,7,1
18118,0.030,0.474,0.238,0.029,0.190,0.097,0.601,7,7,1
18119,0.034,0.477,0.241,0.031,0.189,0.038,0.550,7,7,1
18120,0.027,0.471,0.238,0.029,0.189,0.094,0.593,7,7,1
18121,0.032,0.467,0.236,0.030,0.187,0.039,0.539,7,7,1
18122,0.029,0.472,0.238,0.030,0.190,0.095,0.596,7,7,1
18123,0.032,0.483,0.241,0.032,0.189,0.047,0.562,7,7,1
18124,0.031,0.477,0.240,0.031,0.189,0.095,0.602,7,7,1
18125,0.031,0.471,0.237,0.029,0.190,0.039,0.541,7,7,1
18126,0.026,0.469,0.236,0.030,0.189,0.098,0.593,7,7,1
18127,0.035,0.474,0.238,0.030,0.190,0.039,0.548,7,7,1
18128,0.031,0.487,0.239,0.033,0.188,0.041,0.558,8,7,1
18130,0.034,0.471,0.238,0.030,0.189,0.092,0.598,7,7,1
18131,0.033,0.467,0.236,0.030,0.187,0.039,0.539,7,7,1
18132,0.032,0.472,0.239,0.031,0.187,0.039,0.542,9,7,1
18134,0.026,0.469,0.238,0.030,0.187,0.095,0.589,7,7,1
18135,0.040,0.473,0.238,0.031,0.189,0.095,0.608,9,7,1
18137,0.033,0.471,0.237,0.030,0.190,0.039,0.544,7,7,1
18138,0.026,0.472,0.238,0.031,0.189,0.094,0.592,7,7,1
18139,0.032,0.471,0.237,0.029,0.190,0.039,0.542,7,7,1
18140,0.030,0.468,0.237,0.029,0.188,0.039,0.537,6,7,1
18142,0.027,0.493,0.237,0.031,0.205,0.075,0.595,7,7,1
18143,0.050,0.487,0.241,0.035,0.188,0.042,0.579,7,7,1
18144,0.032,0.470,0.238,0.029,0.190,0.039,0.541,5,7,1
18146,0.030,0.471,0.238,0.029,0.189,0.095,0.595,7,7,1
18147,0.032,0.469,0.237,0.029,0.188,0.044,0.545,7,7,1
18148,0.036,0.474,0.238,0.030,0.190,0.040,0.550,8,7,1
18150,0.030,0.470,0.237,0.030,0.189,0.094,0.595,7,7,1
18151,0.033,0.471,0.238,0.029,0.190,0.039,0.543,7,7,1
18152,0.027,0.473,0.239,0.031,0.190,0.097,0.597,7,7,1
18153,0.032,0.471,0.238,0.029,0.189,0.039,0.542,7,7,1
18154,0.027,0.469,0.236,0.029,0.190,0.094,0.589,7,7,1
18155,0.032,0.470,0.237,0.030,0.188,0.051,0.553,7,7,1
18156,0.030,0.470,0.238,0.030,0.187,0.096,0.595,7,7,1
18157,0.034,0.480,0.241,0.030,0.189,0.041,0.555,7,7,1
18158,0.030,0.474,0.237,0.029,0.188,0.097,0.601,7,7,1
18159,0.033,0.472,0.238,0.029,0.190,0.039,0.544,7,7,1
18160,0.029,0.468,0.237,0.029,0.187,0.094,0.591,7,7,1
18161,0.032,0.479,0.238,0.030,0.191,0.050,0.561,7,7,1
18162,0.031,0.477,0.240,0.033,0.190,0.093,0.601,7,7,1
18163,0.032,0.470,0.236,0.030,0.189,0.039,0.540,7,7,1
18164,0.029,0.468,0.235,0.030,0.188,0.095,0.591,7,7,1
18165,0.034,0.472,0.238,0.029,0.189,0.039,0.544,7,7,1
18166,0.027,0.471,0.238,0.030,0.189,0.094,0.592,7,7,1
18167,0.031,0.470,0.237,0.029,0.189,0.039,0.541,7,7,1
18168,0.029,0.475,0.238,0.032,0.189,0.096,0.600,7,7,1
18169,0.034,0.471,0.237,0.029,0.189,0.040,0.546,7,7,1
18170,0.033,0.474,0.237,0.029,0.189,0.042,0.549,9,7,1
18172,0.031,0.478,0.240,0.031,0.189,0.098,0.606,7,7,1
18173,0.034,0.478,0.240,0.031,0.190,0.041,0.554,7,7,1
18174,0.032,0.491,0.239,0.032,0.202,0.071,0.594,7,7,1
18175,0.046,0.479,0.239,0.032,0.189,0.044,0.568,7,7,1
18176,0.035,0.476,0.239,0.031,0.189,0.097,0.608,7,7,1
18177,0.035,0.478,0.240,0.032,0.189,0.042,0.555,7,7,1
18178,0.032,0.473,0.237,0.030,0.189,0.097,0.602,7,7,1
18179,0.035,0.476,0.238,0.030,0.190,0.041,0.551,7,7,1
18180,0.032,0.479,0.239,0.031,0.191,0.070,0.580,7,7,1
18181,0.036,0.485,0.247,0.031,0.189,0.042,0.564,7,7,1
18182,0.031,0.477,0.240,0.032,0.189,0.099,0.607,7,7,1
18183,0.031,0.476,0.240,0.031,0.189,0.098,0.605,1,7,1
18185,0.036,0.475,0.238,0.030,0.189,0.041,0.551,7,7,1
18186,0.029,0.475,0.237,0.033,0.189,0.092,0.596,7,7,1
18187,0.036,0.473,0.238,0.030,0.190,0.039,0.549,7,7,1
18188,0.028,0.473,0.238,0.031,0.189,0.094,0.595,7,7,1
18189,0.032,0.472,0.239,0.030,0.187,0.039,0.542,7,7,1
18190,0.027,0.470,0.238,0.029,0.189,0.095,0.592,7,7,1
18191,0.033,0.470,0.237,0.030,0.187,0.039,0.541,7,7,1
18192,0.027,0.468,0.236,0.030,0.189,0.094,0.590,7,7,1
18193,0.034,0.472,0.237,0.031,0.189,0.047,0.552,7,7,1
18194,0.030,0.472,0.238,0.029,0.191,0.094,0.596,7,7,1
18195,0.032,0.469,0.236,0.029,0.190,0.039,0.540,7,7,1
18196,0.027,0.470,0.238,0.030,0.187,0.094,0.591,7,7,1
18197,0.034,0.492,0.241,0.036,0.195,0.053,0.579,7,7,1
18198,0.031,0.472,0.236,0.029,0.191,0.041,0.544,8,7,1
18200,0.029,0.473,0.238,0.031,0.189,0.094,0.596,7,7,1
18201,0.033,0.470,0.239,0.029,0.187,0.039,0.542,7,7,1
18202,0.032,0.469,0.237,0.030,0.187,0.038,0.540,6,7,1
18204,0.030,0.469,0.236,0.029,0.190,0.093,0.592,7,7,1
18205,0.033,0.469,0.238,0.030,0.187,0.039,0.541,7,7,1
18206,0.029,0.475,0.239,0.032,0.189,0.095,0.600,7,7,1
18207,0.034,0.471,0.237,0.030,0.189,0.039,0.545,7,7,1
18208,0.030,0.469,0.236,0.029,0.189,0.094,0.593,7,7,1
18209,0.033,0.471,0.236,0.030,0.190,0.039,0.542,7,7,1
18210,0.026,0.471,0.237,0.031,0.189,0.094,0.591,7,7,1
18211,0.033,0.470,0.237,0.029,0.189,0.038,0.541,7,7,1
18212,0.029,0.473,0.237,0.031,0.191,0.068,0.569,7,7,1
18213,0.034,0.473,0.238,0.031,0.189,0.039,0.546,7,7,1
18214,0.027,0.469,0.237,0.030,0.189,0.095,0.591,7,7,1
18215,0.032,0.469,0.237,0.030,0.187,0.038,0.540,7,7,1
18216,0.032,0.469,0.237,0.029,0.187,0.038,0.539,9,7,1
18218,0.026,0.469,0.237,0.029,0.189,0.094,0.588,7,7,1
18219,0.031,0.472,0.236,0.031,0.189,0.048,0.551,7,7,1
18220,0.031,0.474,0.239,0.031,0.189,0.094,0.600,7,7,1
18221,0.033,0.471,0.237,0.029,0.190,0.039,0.543,7,7,1
18222,0.026,0.469,0.236,0.029,0.190,0.094,0.589,7,7,1
18223,0.033,0.471,0.238,0.030,0.188,0.038,0.542,7,7,1
18224,0.027,0.470,0.238,0.031,0.188,0.094,0.592,7,7,1
18225,0.034,0.486,0.238,0.029,0.203,0.041,0.562,7,7,1
18226,0.031,0.470,0.237,0.029,0.189,0.093,0.594,7,7,1
18227,0.032,0.468,0.236,0.029,0.188,0.039,0.539,7,7,1
18228,0.029,0.476,0.236,0.029,0.196,0.095,0.599,7,7,1
18229,0.033,0.493,0.243,0.039,0.193,0.055,0.582,7,7,1
18230,0.028,0.496,0.242,0.036,0.201,0.094,0.617,7,7,1
18231,0.032,0.474,0.237,0.033,0.189,0.044,0.551,7,7,1
18232,0.031,0.472,0.237,0.031,0.189,0.095,0.598,7,7,1
18233,0.030,0.472,0.236,0.032,0.189,0.094,0.596,3,7,1
18235,0.033,0.474,0.239,0.031,0.189,0.039,0.546,7,7,1
18236,0.026,0.470,0.237,0.029,0.190,0.094,0.590,7,7,1
18237,0.032,0.467,0.236,0.029,0.187,0.039,0.537,7,7,1
18238,0.029,0.472,0.237,0.029,0.191,0.068,0.569,7,7,1
18239,0.036,0.471,0.236,0.030,0.189,0.041,0.547,7,7,1
18240,0.027,0.470,0.237,0.030,0.189,0.094,0.591,7,7,1
18241,0.033,0.471,0.237,0.030,0.189,0.039,0.543,7,7,1
18242,0.029,0.468,0.236,0.029,0.189,0.094,0.591,7,7,1
18243,0.033,0.471,0.237,0.030,0.189,0.038,0.543,7,7,1
18244,0.031,0.493,0.243,0.038,0.195,0.094,0.618,7,7,1
18245,0.033,0.476,0.239,0.034,0.188,0.043,0.553,7,7,1
18246,0.031,0.474,0.239,0.031,0.189,0.094,0.599,7,7,1
18247,0.031,0.471,0.238,0.029,0.189,0.039,0.541,7,7,1
18248,0.028,0.471,0.238,0.029,0.189,0.095,0.593,7,7,1
18249,0.031,0.469,0.238,0.029,0.187,0.039,0.539,7,7,1
18250,0.027,0.469,0.236,0.030,0.190,0.096,0.592,7,7,1
18251,0.032,0.475,0.238,0.031,0.191,0.041,0.549,7,7,1
18252,0.029,0.529,0.250,0.040,0.209,0.063,0.621,7,7,1
18253,0.040,0.541,0.254,0.046,0.199,0.086,0.667,7,7,1
18254,0.059,0.513,0.249,0.033,0.189,0.120,0.693,7,7,1
18255,0.046,0.496,0.246,0.033,0.189,0.060,0.601,7,7,1
18256,0.050,0.502,0.248,0.033,0.192,0.064,0.616,9,7,1
18258,0.041,0.489,0.242,0.032,0.191,0.104,0.634,7,7,1
18259,0.042,0.493,0.243,0.032,0.189,0.057,0.593,7,7,1
18260,0.038,0.496,0.242,0.033,0.192,0.104,0.639,7,7,1
18261,0.040,0.490,0.243,0.033,0.189,0.060,0.590,7,7,1
18262,0.037,0.499,0.243,0.035,0.191,0.075,0.612,7,7,1
18263,0.044,0.494,0.242,0.034,0.191,0.064,0.602,7,7,1
18264,0.035,0.491,0.242,0.033,0.189,0.105,0.632,7,7,1
18265,0.045,0.489,0.242,0.032,0.189,0.061,0.595,7,7,1
18266,0.035,0.491,0.242,0.034,0.190,0.105,0.631,7,7,1
18267,0.040,0.488,0.241,0.033,0.189,0.061,0.589,7,7,1
18268,0.039,0.497,0.243,0.034,0.192,0.125,0.661,7,7,1
18269,0.043,0.526,0.271,0.035,0.189,0.056,0.625,7,7,1
18270,0.038,0.511,0.264,0.032,0.189,0.125,0.674,7,7,1
18271,0.040,0.513,0.265,0.035,0.189,0.070,0.623,7,7,1
18272,0.038,0.516,0.265,0.034,0.189,0.106,0.659,7,7,1
18273,0.042,0.480,0.239,0.027,0.186,0.040,0.562,7,7,1
18274,0.045,0.505,0.263,0.026,0.191,0.103,0.653,7,7,1
18275,0.043,0.497,0.262,0.027,0.182,0.040,0.579,7,7,1
18276,0.040,0.474,0.237,0.027,0.183,0.032,0.547,8,7,1
18278,0.040,0.470,0.236,0.026,0.183,0.049,0.559,8,7,1
18280,0.038,0.496,0.261,0.025,0.183,0.106,0.640,7,7,1
18281,0.041,0.469,0.235,0.026,0.183,0.033,0.542,7,7,1
18282,0.038,0.471,0.235,0.025,0.186,0.103,0.612,7,7,1
18283,0.041,0.467,0.234,0.025,0.183,0.032,0.540,7,7,1
18284,0.036,0.470,0.235,0.027,0.183,0.104,0.610,7,7,1
18285,0.043,0.473,0.235,0.026,0.186,0.036,0.552,7,7,1
18286,0.040,0.497,0.260,0.026,0.186,0.104,0.641,7,7,1
18287,0.042,0.492,0.258,0.025,0.183,0.035,0.569,7,7,1
18288,0.040,0.497,0.262,0.025,0.183,0.105,0.641,7,7,1
18289,0.041,0.467,0.236,0.025,0.183,0.032,0.539,7,7,1
18290,0.040,0.470,0.234,0.026,0.184,0.103,0.613,7,7,1
18291,0.045,0.476,0.238,0.027,0.184,0.038,0.559,7,7,1
18292,0.036,0.511,0.277,0.026,0.183,0.105,0.652,7,7,1
18293,0.041,0.474,0.236,0.027,0.183,0.032,0.548,7,7,1
18294,0.038,0.495,0.261,0.026,0.183,0.102,0.635,7,7,1
18295,0.041,0.466,0.234,0.025,0.182,0.032,0.540,7,7,1
18296,0.039,0.498,0.261,0.027,0.185,0.076,0.613,7,7,1
18297,0.045,0.476,0.240,0.027,0.184,0.035,0.556,7,7,1
18298,0.039,0.467,0.235,0.025,0.183,0.104,0.610,7,7,1
18299,0.044,0.493,0.259,0.026,0.183,0.036,0.573,7,7,1
18300,0.038,0.470,0.236,0.028,0.183,0.103,0.612,7,7,1
18301,0.597,0.511,0.245,0.041,0.196,0.056,1.164,7,7,1
18302,0.055,0.559,0.285,0.044,0.199,0.116,0.729,7,7,1
18303,0.045,0.526,0.257,0.040,0.200,0.066,0.636,7,7,1
18304,0.063,0.549,0.285,0.040,0.197,0.105,0.717,7,7,1
18305,0.040,0.508,0.244,0.039,0.197,0.056,0.604,7,7,1
18306,0.048,0.506,0.246,0.038,0.195,0.147,0.702,7,7,1
18307,0.046,0.508,0.244,0.040,0.195,0.065,0.618,7,7,1
18308,0.050,0.546,0.282,0.040,0.197,0.119,0.715,7,7,1
18309,0.041,0.541,0.279,0.039,0.195,0.057,0.639,7,7,1
18310,0.048,0.506,0.243,0.039,0.198,0.103,0.657,7,7,1
18311,0.051,0.516,0.246,0.042,0.198,0.109,0.677,8,7,1
18313,0.044,0.542,0.278,0.041,0.197,0.066,0.652,7,7,1
18314,0.052,0.539,0.280,0.038,0.195,0.124,0.716,7,7,1
