sample_id,h2d_ms,kernel_ms,k1_ms,k2_ms,k3_ms,d2h_ms,total_ms,predicted,actual,correct
14034,0.071,1.339,1.207,0.035,0.079,0.048,1.458,2,2,1
14035,0.037,1.372,1.241,0.034,0.078,0.047,1.456,2,2,1
14036,0.100,1.372,1.241,0.035,0.077,0.047,1.519,2,2,1
14037,0.037,1.374,1.243,0.034,0.079,0.047,1.458,2,2,1
14038,0.100,1.369,1.237,0.033,0.079,0.047,1.515,2,2,1
14039,0.037,1.380,1.250,0.035,0.077,0.047,1.464,2,2,1
14040,0.099,1.373,1.244,0.033,0.078,0.047,1.520,2,2,1
14041,0.036,1.374,1.240,0.035,0.077,0.045,1.455,2,2,1
14042,0.098,1.427,1.283,0.041,0.082,0.060,1.585,2,2,1
14043,0.039,1.346,1.211,0.036,0.080,0.053,1.439,2,2,1
14044,0.098,1.372,1.240,0.035,0.078,0.050,1.520,2,2,1
14045,0.037,1.367,1.239,0.032,0.078,0.047,1.451,2,2,1
14046,0.100,1.373,1.241,0.035,0.077,0.048,1.521,2,2,1
14047,0.037,1.369,1.241,0.032,0.078,0.046,1.452,2,2,1
14048,0.101,1.374,1.240,0.035,0.080,0.048,1.522,2,2,1
14049,0.038,1.368,1.240,0.033,0.077,0.048,1.455,2,2,1
14050,0.106,1.333,1.203,0.034,0.078,0.048,1.487,2,2,1
14051,0.038,1.342,1.209,0.036,0.079,0.048,1.428,2,2,1
14052,0.101,1.367,1.238,0.033,0.078,0.048,1.516,2,2,1
14053,0.036,1.369,1.237,0.035,0.079,0.047,1.452,2,2,1
14054,0.100,1.370,1.241,0.033,0.077,0.053,1.523,2,2,1
14055,0.037,1.505,1.329,0.053,0.099,0.062,1.604,2,2,1
14056,0.068,1.407,1.254,0.046,0.082,0.054,1.529,2,2,1
14057,0.037,1.432,1.283,0.045,0.082,0.052,1.521,2,2,1
14058,0.043,1.379,1.241,0.034,0.082,0.119,1.541,2,2,1
14059,0.037,1.374,1.239,0.034,0.081,0.116,1.527,2,2,1
14060,0.101,1.348,1.208,0.035,0.080,0.114,1.563,2,2,1
14061,0.037,1.372,1.240,0.032,0.079,0.119,1.528,2,2,1
14062,0.100,1.338,1.205,0.032,0.081,0.116,1.554,2,2,1
14063,0.036,1.390,1.253,0.035,0.082,0.115,1.542,2,2,1
14064,0.108,1.372,1.239,0.033,0.080,0.116,1.596,2,2,1
14065,0.037,1.374,1.238,0.037,0.079,0.114,1.526,2,2,1
14066,0.109,1.394,1.248,0.042,0.081,0.116,1.620,2,2,1
14067,0.038,1.391,1.255,0.034,0.082,0.081,1.510,2,2,1
14068,0.107,1.374,1.239,0.035,0.079,0.115,1.596,2,2,1
14069,0.037,1.374,1.240,0.034,0.080,0.115,1.526,2,2,1
14070,0.101,1.377,1.240,0.035,0.081,0.117,1.595,2,2,1
14071,0.037,1.397,1.247,0.044,0.084,0.115,1.549,2,2,1
14072,0.108,1.389,1.244,0.042,0.081,0.115,1.612,2,2,1
14073,0.037,1.393,1.246,0.044,0.081,0.116,1.546,2,2,1
14074,0.108,1.408,1.245,0.059,0.081,0.082,1.597,2,2,1
14075,0.037,1.433,1.282,0.047,0.082,0.116,1.586,2,2,1
14076,0.104,1.379,1.240,0.036,0.082,0.115,1.598,2,2,1
14077,0.037,1.349,1.211,0.037,0.080,0.116,1.502,2,2,1
14078,0.107,1.372,1.239,0.034,0.080,0.116,1.595,2,2,1
14079,0.037,1.371,1.238,0.033,0.080,0.117,1.525,2,2,1
14080,0.107,1.372,1.238,0.034,0.080,0.116,1.595,2,2,1
14081,0.038,1.368,1.237,0.033,0.079,0.058,1.464,2,2,1
14082,0.108,1.340,1.206,0.035,0.080,0.117,1.565,2,2,1
14083,0.037,1.397,1.246,0.048,0.081,0.116,1.549,2,2,1
14084,0.107,1.377,1.240,0.035,0.081,0.118,1.602,2,2,1
14085,0.037,1.366,1.220,0.043,0.081,0.116,1.519,2,2,1
14086,0.108,1.362,1.213,0.043,0.084,0.114,1.585,2,2,1
14087,0.037,1.376,1.240,0.035,0.081,0.117,1.530,2,2,1
14088,0.107,1.372,1.238,0.035,0.080,0.116,1.595,2,2,1
14089,0.043,1.340,1.205,0.035,0.080,0.116,1.499,2,2,1
14090,0.107,1.392,1.247,0.042,0.081,0.115,1.615,2,2,1
14091,0.038,1.372,1.237,0.036,0.079,0.114,1.525,2,2,1
14092,0.108,1.394,1.246,0.044,0.081,0.115,1.617,2,2,1
14093,0.041,1.407,1.259,0.043,0.082,0.081,1.529,2,2,1
14094,0.108,1.376,1.241,0.035,0.080,0.117,1.601,2,2,1
14095,0.040,1.381,1.244,0.038,0.079,0.115,1.535,2,2,1
14096,0.101,1.374,1.239,0.035,0.079,0.117,1.593,2,2,1
14097,0.039,1.390,1.245,0.042,0.081,0.116,1.545,2,2,1
14098,0.107,1.390,1.244,0.042,0.081,0.115,1.611,2,2,1
14099,0.039,1.389,1.245,0.042,0.081,0.116,1.544,2,2,1
14100,0.109,1.405,1.244,0.042,0.081,0.082,1.596,2,2,1
14101,0.039,1.374,1.239,0.035,0.080,0.116,1.529,2,2,1
14102,0.109,1.380,1.243,0.036,0.081,0.115,1.604,2,2,1
14103,0.041,1.376,1.241,0.034,0.079,0.117,1.533,2,2,1
14104,0.106,1.392,1.245,0.044,0.081,0.117,1.615,2,2,1
14105,0.040,1.390,1.243,0.044,0.081,0.117,1.546,2,2,1
14106,0.108,1.395,1.250,0.043,0.080,0.115,1.619,2,2,1
14107,0.039,1.403,1.246,0.043,0.092,0.083,1.525,2,2,1
14108,0.106,1.396,1.246,0.044,0.083,0.116,1.618,2,2,1
14109,0.039,1.391,1.245,0.044,0.081,0.115,1.546,2,2,1
14110,0.107,1.343,1.206,0.036,0.079,0.117,1.566,2,2,1
14111,0.038,1.393,1.245,0.042,0.084,0.115,1.546,2,2,1
14112,0.108,1.389,1.242,0.042,0.081,0.115,1.612,2,2,1
14113,0.038,1.374,1.239,0.035,0.080,0.116,1.528,2,2,1
14114,0.108,1.369,1.237,0.033,0.080,0.134,1.611,2,2,1
14115,0.039,1.343,1.206,0.036,0.082,0.115,1.497,2,2,1
14116,0.107,1.363,1.217,0.043,0.080,0.115,1.585,2,2,1
14117,0.037,1.345,1.210,0.036,0.079,0.116,1.498,2,2,1
14118,0.064,1.390,1.245,0.042,0.081,0.116,1.570,2,2,1
14119,0.038,1.358,1.212,0.043,0.081,0.080,1.476,2,2,1
14120,0.103,1.375,1.240,0.034,0.080,0.116,1.594,2,2,1
14121,0.038,1.339,1.205,0.034,0.080,0.115,1.492,2,2,1
14122,0.103,1.373,1.238,0.035,0.080,0.115,1.592,2,2,1
14123,0.037,1.390,1.244,0.042,0.081,0.116,1.544,2,2,1
14124,0.108,1.378,1.238,0.037,0.082,0.115,1.600,2,2,1
14125,0.038,1.393,1.248,0.043,0.081,0.115,1.546,2,2,1
14126,0.107,1.484,1.245,0.123,0.093,0.081,1.672,2,2,1
14127,0.039,1.430,1.268,0.056,0.084,0.115,1.584,2,2,1
14128,0.108,1.401,1.268,0.036,0.077,0.123,1.632,2,2,1
14129,0.038,1.389,1.251,0.036,0.082,0.116,1.542,2,2,1
14130,0.108,1.389,1.244,0.042,0.080,0.115,1.613,2,2,1
14131,0.038,1.388,1.243,0.044,0.080,0.117,1.544,2,2,1
14132,0.110,1.393,1.248,0.042,0.081,0.132,1.635,2,2,1
14133,0.037,1.403,1.257,0.043,0.081,0.081,1.521,2,2,1
14134,0.106,1.345,1.213,0.032,0.080,0.115,1.567,2,2,1
14135,0.038,1.373,1.237,0.034,0.082,0.116,1.527,2,2,1
14136,0.102,1.376,1.238,0.035,0.082,0.117,1.595,2,2,1
14137,0.038,1.389,1.245,0.041,0.081,0.116,1.543,2,2,1
14138,0.108,1.390,1.244,0.042,0.081,0.115,1.612,2,2,1
14139,0.038,1.393,1.246,0.043,0.082,0.115,1.546,2,2,1
14140,0.108,1.364,1.217,0.042,0.083,0.081,1.554,2,2,1
14141,0.038,1.356,1.211,0.042,0.081,0.115,1.509,2,2,1
14142,0.108,1.394,1.248,0.043,0.081,0.115,1.617,2,2,1
14143,0.037,1.371,1.237,0.034,0.079,0.116,1.525,2,2,1
14144,0.107,1.357,1.212,0.042,0.081,0.115,1.580,2,2,1
14145,0.038,1.347,1.188,0.049,0.085,0.114,1.499,2,2,1
14146,0.107,1.375,1.239,0.036,0.080,0.115,1.597,2,2,1
14147,0.038,1.370,1.236,0.034,0.080,0.116,1.524,2,2,1
14148,0.104,1.344,1.206,0.035,0.082,0.115,1.563,2,2,1
14149,0.038,1.392,1.246,0.043,0.081,0.115,1.544,2,2,1
14150,0.107,1.376,1.238,0.035,0.082,0.116,1.599,2,2,1
14151,0.038,1.394,1.245,0.043,0.083,0.115,1.547,2,2,1
14152,0.107,1.363,1.217,0.042,0.081,0.087,1.557,2,2,1
14153,0.038,1.371,1.237,0.034,0.080,0.117,1.526,2,2,1
14154,0.103,1.373,1.239,0.035,0.080,0.115,1.591,2,2,1
14155,0.037,1.371,1.237,0.033,0.080,0.117,1.525,2,2,1
14156,0.107,1.389,1.244,0.042,0.081,0.115,1.611,2,2,1
14157,0.038,1.365,1.213,0.043,0.080,0.116,1.519,2,2,1
14158,0.108,1.320,1.174,0.043,0.081,0.115,1.544,2,2,1
14159,0.038,1.372,1.211,0.041,0.098,0.093,1.503,2,2,1
14160,0.106,1.376,1.238,0.035,0.082,0.115,1.598,2,2,1
14161,0.038,1.344,1.211,0.034,0.081,0.114,1.496,2,2,1
14162,0.102,1.348,1.212,0.034,0.082,0.117,1.567,2,2,1
14163,0.039,1.390,1.244,0.043,0.081,0.114,1.543,2,2,1
14164,0.108,1.360,1.214,0.042,0.081,0.114,1.583,2,2,1
14165,0.038,1.374,1.239,0.035,0.079,0.116,1.528,2,2,1
14166,0.108,1.370,1.237,0.034,0.080,0.115,1.592,2,2,1
14167,0.040,1.343,1.205,0.036,0.081,0.116,1.498,2,2,1
14168,0.104,1.392,1.245,0.043,0.081,0.115,1.611,2,2,1
14169,0.042,1.304,1.169,0.036,0.079,0.115,1.461,2,2,1
14170,0.101,1.395,1.247,0.044,0.081,0.117,1.613,2,2,1
14171,0.038,1.373,1.229,0.041,0.081,0.081,1.492,2,2,1
14172,0.100,1.379,1.241,0.034,0.083,0.116,1.594,2,2,1
14173,0.038,1.369,1.237,0.033,0.080,0.115,1.522,2,2,1
14174,0.102,1.375,1.239,0.035,0.080,0.116,1.593,2,2,1
14175,0.038,1.391,1.245,0.043,0.081,0.118,1.547,2,2,1
14176,0.067,1.388,1.241,0.044,0.081,0.116,1.571,2,2,1
14177,0.038,1.392,1.246,0.042,0.082,0.116,1.546,2,2,1
14178,0.104,1.361,1.210,0.041,0.088,0.081,1.546,2,2,1
14179,0.037,1.391,1.246,0.043,0.080,0.117,1.545,2,2,1
14180,0.103,1.393,1.246,0.042,0.083,0.116,1.612,2,2,1
14181,0.038,1.307,1.169,0.036,0.081,0.117,1.461,2,2,1
14182,0.112,1.390,1.244,0.042,0.080,0.115,1.618,2,2,1
14183,0.038,1.372,1.217,0.048,0.086,0.119,1.529,2,2,1
14184,0.108,1.377,1.239,0.035,0.082,0.117,1.602,2,2,1
14185,0.038,1.369,1.237,0.034,0.079,0.115,1.523,2,2,1
14186,0.075,1.339,1.205,0.034,0.080,0.116,1.530,2,2,1
14187,0.038,1.394,1.245,0.044,0.082,0.118,1.550,2,2,1
14188,0.108,1.374,1.240,0.034,0.080,0.114,1.596,2,2,1
14189,0.038,1.388,1.243,0.041,0.081,0.116,1.541,2,2,1
14190,0.107,1.360,1.213,0.042,0.083,0.081,1.549,2,2,1
14191,0.038,1.369,1.236,0.033,0.080,0.115,1.523,2,2,1
14192,0.108,1.370,1.238,0.032,0.080,0.117,1.594,2,2,1
14193,0.037,1.339,1.203,0.036,0.080,0.115,1.491,2,2,1
14194,0.107,1.391,1.245,0.043,0.081,0.117,1.615,2,2,1
14195,0.038,1.393,1.246,0.042,0.083,0.115,1.546,2,2,1
14196,0.108,1.359,1.213,0.043,0.081,0.117,1.584,2,2,1
14197,0.038,1.388,1.243,0.041,0.082,0.080,1.506,2,2,1
14198,0.115,1.393,1.246,0.043,0.081,0.117,1.626,2,2,1
14199,0.038,1.389,1.244,0.042,0.080,0.116,1.543,2,2,1
14200,0.109,1.346,1.210,0.035,0.081,0.117,1.572,2,2,1
14201,0.038,1.389,1.245,0.042,0.081,0.115,1.543,2,2,1
14202,0.108,1.329,1.181,0.044,0.081,0.114,1.550,2,2,1
14203,0.037,1.377,1.242,0.035,0.080,0.117,1.532,2,2,1
14204,0.108,1.337,1.202,0.035,0.080,0.117,1.561,2,2,1
14205,0.039,1.306,1.168,0.035,0.083,0.115,1.461,2,2,1
14206,0.108,1.389,1.245,0.042,0.081,0.116,1.613,2,2,1
14207,0.037,1.342,1.204,0.035,0.081,0.116,1.495,2,2,1
14208,0.109,1.328,1.182,0.042,0.081,0.117,1.554,2,2,1
14209,0.037,1.406,1.260,0.042,0.082,0.080,1.523,2,2,1
14210,0.101,1.380,1.240,0.033,0.083,0.118,1.599,2,2,1
14211,0.037,1.373,1.239,0.035,0.079,0.114,1.525,2,2,1
14212,0.108,1.340,1.203,0.034,0.082,0.117,1.565,2,2,1
14213,0.037,1.389,1.245,0.042,0.081,0.117,1.544,2,2,1
14214,0.109,1.323,1.173,0.044,0.083,0.116,1.548,2,2,1
14215,0.037,1.392,1.246,0.042,0.082,0.115,1.545,2,2,1
14216,0.108,1.377,1.211,0.042,0.102,0.095,1.580,2,2,1
14217,0.037,1.378,1.240,0.035,0.082,0.116,1.532,2,2,1
14218,0.107,1.374,1.241,0.033,0.080,0.115,1.596,2,2,1
14219,0.037,1.372,1.237,0.034,0.082,0.116,1.525,2,2,1
14220,0.108,1.356,1.212,0.041,0.081,0.116,1.581,2,2,1
14221,0.037,1.370,1.218,0.043,0.087,0.114,1.521,2,2,1
14222,0.110,1.375,1.237,0.034,0.081,0.115,1.600,2,2,1
14223,0.037,1.370,1.238,0.033,0.080,0.115,1.523,2,2,1
14224,0.110,1.342,1.205,0.034,0.082,0.116,1.567,2,2,1
14225,0.037,1.392,1.246,0.043,0.081,0.116,1.545,2,2,1
14226,0.101,1.303,1.168,0.036,0.079,0.114,1.519,2,2,1
14227,0.037,1.389,1.243,0.043,0.081,0.116,1.542,2,2,1
14228,0.108,1.355,1.209,0.043,0.081,0.081,1.544,2,2,1
14229,0.038,1.372,1.237,0.034,0.080,0.116,1.526,2,2,1
14230,0.113,1.373,1.238,0.033,0.082,0.115,1.602,2,2,1
14231,0.036,1.376,1.239,0.034,0.082,0.115,1.527,2,2,1
14232,0.108,1.353,1.209,0.042,0.080,0.117,1.578,2,2,1
14233,0.037,1.389,1.244,0.042,0.081,0.117,1.543,2,2,1
14234,0.108,1.390,1.245,0.043,0.080,0.118,1.617,2,2,1
14235,0.037,1.446,1.244,0.041,0.135,0.080,1.563,2,2,1
14236,0.087,1.441,1.287,0.046,0.085,0.117,1.645,2,2,1
14237,0.038,1.431,1.283,0.044,0.082,0.119,1.588,2,2,1
14238,0.107,1.346,1.212,0.034,0.079,0.117,1.570,2,2,1
14239,0.037,1.389,1.244,0.042,0.081,0.116,1.542,2,2,1
14240,0.108,1.355,1.208,0.042,0.082,0.115,1.578,2,2,1
14241,0.037,1.401,1.251,0.045,0.082,0.116,1.554,2,2,1
14242,0.114,1.393,1.245,0.043,0.084,0.081,1.588,2,2,1
14243,0.037,1.381,1.242,0.037,0.081,0.116,1.534,2,2,1
14244,0.108,1.370,1.237,0.034,0.079,0.115,1.593,2,2,1
14245,0.037,1.371,1.236,0.035,0.081,0.118,1.526,2,2,1
14246,0.107,1.392,1.246,0.042,0.081,0.115,1.615,2,2,1
14247,0.037,1.376,1.227,0.046,0.081,0.113,1.526,2,2,1
14248,0.108,1.371,1.239,0.032,0.080,0.115,1.594,2,2,1
14249,0.037,1.373,1.238,0.034,0.081,0.115,1.526,2,2,1
14250,0.106,1.373,1.204,0.033,0.116,0.115,1.593,2,2,1
14251,0.037,1.423,1.243,0.041,0.117,0.114,1.574,2,2,1
14252,0.102,1.381,1.240,0.036,0.083,0.120,1.602,2,2,1
14253,0.038,1.393,1.245,0.043,0.083,0.115,1.545,2,2,1
14254,0.108,1.360,1.215,0.043,0.082,0.117,1.586,2,2,1
14255,0.037,1.372,1.239,0.033,0.079,0.118,1.527,2,2,1
14256,0.108,1.369,1.236,0.033,0.080,0.115,1.592,2,2,1
14257,0.038,1.341,1.206,0.033,0.082,0.115,1.494,2,2,1
14258,0.109,1.392,1.246,0.043,0.081,0.115,1.616,2,2,1
14259,0.036,1.373,1.239,0.034,0.080,0.117,1.526,2,2,1
14260,0.109,1.392,1.246,0.042,0.081,0.117,1.618,2,2,1
14261,0.038,1.363,1.214,0.043,0.084,0.081,1.482,2,2,1
14262,0.105,1.376,1.239,0.033,0.080,0.119,1.600,2,2,1
14263,0.038,1.371,1.238,0.032,0.079,0.115,1.524,2,2,1
14264,0.106,1.753,1.610,0.038,0.084,0.079,1.938,2,2,1
14265,0.039,1.372,1.239,0.034,0.081,0.113,1.523,2,2,1
14266,0.105,1.365,1.209,0.033,0.080,0.125,1.595,2,2,1
14267,0.036,1.417,1.247,0.042,0.081,0.117,1.570,2,2,1
14268,0.102,1.365,1.217,0.041,0.082,0.084,1.551,2,2,1
14269,0.037,1.374,1.240,0.034,0.080,0.116,1.526,2,2,1
14270,0.108,1.369,1.236,0.032,0.080,0.117,1.594,2,2,1
14271,0.037,1.355,1.213,0.036,0.081,0.122,1.514,2,2,1
14272,0.104,1.396,1.248,0.042,0.081,0.115,1.616,2,2,1
14273,0.035,1.420,1.260,0.035,0.082,0.117,1.573,2,2,1
14274,0.107,1.373,1.240,0.034,0.080,0.115,1.596,2,2,1
14275,0.035,1.369,1.238,0.033,0.081,0.113,1.517,2,2,1
14276,0.108,1.310,1.176,0.034,0.083,0.114,1.533,2,2,1
14277,0.036,1.364,1.236,0.032,0.080,0.113,1.513,2,2,1
14278,0.099,1.393,1.236,0.035,0.080,0.121,1.613,2,2,1
14279,0.036,1.421,1.249,0.043,0.082,0.117,1.574,2,2,1
14280,0.107,1.409,1.260,0.042,0.081,0.083,1.600,2,2,1
14281,0.036,1.375,1.240,0.033,0.081,0.114,1.525,2,2,1
14282,0.105,1.369,1.238,0.033,0.080,0.114,1.589,2,2,1
14283,0.035,1.320,1.183,0.036,0.080,0.119,1.473,2,2,1
14284,0.109,1.393,1.246,0.042,0.082,0.114,1.617,2,2,1
14285,0.035,1.393,1.252,0.036,0.082,0.119,1.547,2,2,1
14286,0.112,1.355,1.215,0.034,0.079,0.119,1.585,2,2,1
14287,0.038,1.376,1.238,0.035,0.079,0.138,1.552,2,2,1
14288,0.075,1.318,1.178,0.035,0.080,0.119,1.512,2,2,1
14289,0.037,1.392,1.246,0.042,0.081,0.115,1.544,2,2,1
14290,0.105,1.377,1.238,0.036,0.081,0.117,1.599,2,2,1
14291,0.038,1.401,1.250,0.042,0.083,0.117,1.556,2,2,1
14292,0.108,1.364,1.216,0.040,0.082,0.083,1.555,2,2,1
14293,0.038,1.346,1.210,0.033,0.081,0.118,1.501,2,2,1
14294,0.110,1.373,1.239,0.033,0.080,0.116,1.599,2,2,1
14295,0.036,1.345,1.210,0.034,0.080,0.115,1.496,2,2,1
14296,0.105,1.389,1.244,0.042,0.081,0.118,1.613,2,2,1
14297,0.038,1.410,1.259,0.043,0.084,0.125,1.573,2,2,1
14298,0.114,1.320,1.183,0.034,0.080,0.120,1.554,2,2,1
14299,0.038,1.377,1.238,0.036,0.080,0.116,1.530,2,2,1
14300,0.105,1.317,1.179,0.034,0.080,0.118,1.540,2,2,1
14301,0.037,1.392,1.244,0.042,0.081,0.118,1.547,2,2,1
14302,0.114,1.378,1.239,0.035,0.080,0.119,1.611,2,2,1
14303,0.036,1.362,1.216,0.042,0.081,0.118,1.517,2,2,1
14304,0.108,1.365,1.216,0.041,0.083,0.081,1.554,2,2,1
14305,0.046,1.320,1.183,0.034,0.081,0.119,1.485,2,2,1
14306,0.109,1.372,1.239,0.033,0.079,0.116,1.597,2,2,1
14307,0.034,1.374,1.237,0.034,0.082,0.117,1.525,2,2,1
14308,0.110,1.394,1.246,0.041,0.081,0.118,1.622,2,2,1
14309,0.038,1.395,1.248,0.041,0.081,0.117,1.550,2,2,1
14310,0.110,1.318,1.183,0.033,0.079,0.118,1.547,2,2,1
14311,0.037,1.373,1.240,0.033,0.080,0.116,1.526,2,2,1
14312,0.084,1.376,1.207,0.033,0.116,0.115,1.576,2,2,1
14313,0.036,1.405,1.236,0.034,0.116,0.115,1.556,2,2,1
14314,0.108,1.379,1.238,0.034,0.083,0.121,1.607,2,2,1
14315,0.037,1.367,1.218,0.042,0.083,0.126,1.530,2,2,1
14316,0.109,1.390,1.241,0.042,0.083,0.079,1.578,2,2,1
14317,0.039,1.347,1.209,0.034,0.083,0.115,1.501,2,2,1
14318,0.107,1.372,1.238,0.033,0.080,0.120,1.599,2,2,1
14319,0.037,1.375,1.239,0.033,0.080,0.117,1.529,2,2,1
14320,0.105,1.367,1.219,0.042,0.083,0.117,1.589,2,2,1
14321,0.038,1.399,1.251,0.041,0.081,0.114,1.552,2,2,1
14322,0.104,1.319,1.183,0.033,0.079,0.118,1.541,2,2,1
14323,0.038,1.338,1.203,0.034,0.079,0.117,1.493,2,2,1
14324,0.113,1.344,1.207,0.034,0.080,0.123,1.580,2,2,1
14325,0.036,1.367,1.220,0.043,0.081,0.131,1.534,2,2,1
14326,0.109,1.410,1.238,0.034,0.116,0.117,1.637,2,2,1
14327,0.038,1.366,1.190,0.037,0.116,0.117,1.521,2,2,1
14328,0.115,1.372,1.216,0.044,0.088,0.084,1.571,2,2,1
14329,0.036,1.413,1.238,0.036,0.118,0.117,1.565,2,2,1
14330,0.108,1.380,1.205,0.036,0.118,0.119,1.606,2,2,1
14331,0.041,1.411,1.239,0.034,0.116,0.114,1.566,2,2,1
14332,0.107,1.375,1.191,0.041,0.118,0.124,1.607,2,2,1
14333,0.038,1.426,1.243,0.043,0.115,0.118,1.582,2,2,1
14334,0.110,1.444,1.251,0.043,0.128,0.115,1.669,2,2,1
14335,0.039,1.371,1.189,0.056,0.093,0.086,1.495,2,2,1
14336,0.103,1.467,1.282,0.043,0.117,0.119,1.688,2,2,1
14337,0.041,1.474,1.285,0.043,0.120,0.117,1.632,2,2,1
14338,0.105,1.372,1.183,0.035,0.117,0.119,1.597,2,2,1
14339,0.038,1.429,1.247,0.042,0.117,0.117,1.584,2,2,1
14340,0.105,1.410,1.238,0.035,0.116,0.118,1.633,2,2,1
14341,0.036,1.382,1.210,0.036,0.116,0.119,1.538,2,2,1
14342,0.114,1.423,1.266,0.044,0.090,0.081,1.619,2,2,1
14343,0.039,1.357,1.184,0.034,0.116,0.118,1.513,2,2,1
14344,0.115,1.408,1.239,0.033,0.116,0.116,1.640,2,2,1
14345,0.034,1.411,1.239,0.035,0.115,0.118,1.564,2,2,1
14346,0.108,1.374,1.190,0.043,0.116,0.117,1.599,2,2,1
14347,0.042,1.425,1.243,0.043,0.117,0.116,1.583,2,2,1
14348,0.110,1.433,1.248,0.042,0.117,0.118,1.661,2,2,1
14349,0.042,1.432,1.222,0.043,0.144,0.085,1.559,2,2,1
14350,0.108,1.429,1.246,0.041,0.117,0.118,1.655,2,2,1
14351,0.040,1.430,1.245,0.043,0.117,0.121,1.591,2,2,1
14352,0.102,1.363,1.192,0.035,0.114,0.119,1.585,2,2,1
14353,0.039,1.430,1.247,0.042,0.118,0.114,1.583,2,2,1
14354,0.107,1.402,1.217,0.042,0.117,0.118,1.626,2,2,1
14355,0.039,1.429,1.246,0.042,0.117,0.115,1.583,2,2,1
14356,0.105,1.415,1.264,0.042,0.087,0.082,1.602,2,2,1
14357,0.038,1.357,1.184,0.034,0.116,0.118,1.512,2,2,1
14358,0.111,1.410,1.240,0.033,0.116,0.119,1.640,2,2,1
14359,0.037,1.423,1.242,0.033,0.118,0.118,1.578,2,2,1
14360,0.102,1.399,1.217,0.041,0.117,0.122,1.623,2,2,1
14361,0.038,1.429,1.247,0.043,0.116,0.122,1.589,2,2,1
14362,0.113,1.432,1.248,0.042,0.117,0.126,1.671,2,2,1
14363,0.036,1.410,1.217,0.054,0.111,0.084,1.530,2,2,1
14364,0.107,1.465,1.278,0.044,0.118,0.122,1.694,2,2,1
14365,0.042,1.452,1.267,0.044,0.117,0.123,1.617,2,2,1
14366,0.112,1.385,1.211,0.036,0.115,0.115,1.612,2,2,1
14367,0.035,1.410,1.239,0.036,0.115,0.118,1.563,2,2,1
14368,0.107,1.379,1.206,0.034,0.116,0.119,1.604,2,2,1
14369,0.042,1.429,1.247,0.042,0.117,0.121,1.592,2,2,1
14370,0.108,1.366,1.214,0.041,0.088,0.084,1.558,2,2,1
14371,0.037,1.420,1.249,0.033,0.116,0.118,1.575,2,2,1
14372,0.112,1.407,1.238,0.033,0.116,0.117,1.636,2,2,1
14373,0.037,1.413,1.242,0.034,0.116,0.118,1.568,2,2,1
14374,0.108,1.428,1.245,0.041,0.118,0.116,1.652,2,2,1
14375,0.042,1.398,1.244,0.042,0.088,0.117,1.557,2,2,1
14376,0.116,1.393,1.244,0.042,0.084,0.116,1.625,2,2,1
14377,0.039,1.360,1.223,0.034,0.082,0.082,1.482,2,2,1
14378,0.111,1.375,1.237,0.034,0.083,0.118,1.603,2,2,1
14379,0.037,1.377,1.238,0.033,0.086,0.117,1.531,2,2,1
14380,0.102,1.381,1.241,0.034,0.085,0.118,1.600,2,2,1
14381,0.044,1.403,1.252,0.041,0.087,0.117,1.564,2,2,1
14382,0.113,1.391,1.242,0.042,0.084,0.114,1.619,2,2,1
14383,0.038,1.398,1.247,0.042,0.086,0.117,1.553,2,2,1
14384,0.108,1.379,1.213,0.057,0.086,0.083,1.569,2,2,1
14385,0.041,1.385,1.244,0.035,0.085,0.117,1.543,2,2,1
14386,0.113,1.379,1.240,0.034,0.085,0.119,1.610,2,2,1
14387,0.036,1.319,1.176,0.034,0.088,0.121,1.475,2,2,1
14388,0.111,1.309,1.170,0.034,0.084,0.116,1.536,2,2,1
14389,0.038,1.319,1.168,0.032,0.087,0.124,1.481,2,2,1
14390,0.120,1.336,1.167,0.033,0.115,0.118,1.574,2,2,1
14391,0.041,1.336,1.168,0.032,0.116,0.116,1.493,2,2,1
14392,0.121,1.340,1.168,0.033,0.118,0.117,1.578,2,2,1
14393,0.037,1.337,1.167,0.034,0.115,0.120,1.494,2,2,1
14394,0.105,1.334,1.166,0.034,0.114,0.114,1.553,2,2,1
14395,0.042,1.355,1.174,0.041,0.117,0.116,1.513,2,2,1
14396,0.109,1.375,1.176,0.042,0.134,0.093,1.578,2,2,1
14397,0.037,1.339,1.168,0.034,0.116,0.116,1.492,2,2,1
14398,0.114,1.337,1.168,0.032,0.116,0.117,1.568,2,2,1
14399,0.039,1.338,1.167,0.035,0.116,0.118,1.495,2,2,1
14400,0.105,1.357,1.174,0.042,0.117,0.116,1.578,2,2,1
14401,0.042,1.330,1.176,0.043,0.089,0.083,1.455,2,2,1
14402,0.106,1.338,1.168,0.033,0.116,0.116,1.560,2,2,1
14403,0.037,1.337,1.168,0.033,0.116,0.117,1.492,2,2,1
14404,0.109,1.346,1.169,0.035,0.120,0.117,1.572,2,2,1
14405,0.038,1.356,1.173,0.042,0.117,0.116,1.510,2,2,1
14406,0.114,1.367,1.184,0.042,0.117,0.114,1.594,2,2,1
14407,0.037,1.337,1.167,0.033,0.116,0.116,1.491,2,2,1
14408,0.108,1.336,1.167,0.033,0.116,0.117,1.561,2,2,1
14409,0.040,1.341,1.167,0.036,0.117,0.117,1.497,2,2,1
